ClaimID,ScheduleNumber,ClaimNumber,DateFiled,CreditorName,TotalCurrentClaimAmount,DebtorName
6728074, 6728074,35812,08/05/2023,Name on file, $0.00,FTX Trading Ltd.
6877636, 6877636,38906,08/13/2023,Name on file, $0.00,FTX Trading Ltd.
6714671, 6714671,17476,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
5815425, 5815425,17477,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8581739,  ,17478,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6818114, 6818114,17479,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6845564, 6845564,17480,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8581742,  ,17481,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6821256, 6821256,17482,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
7342478, 7342478,17483,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6816359, 6816359,17484,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
5739529, 5739529,17485,07/18/2023,Name on file, $0.00,FTX EU Ltd.
6823204, 6823204,17486,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6849840, 6849840,17487,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
5749589, 5749589,17488,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8581750,  ,17489,07/18/2023,Name on file, $0.00,Quoine Pte Ltd
6847907, 6847907,17490,07/18/2023,Name on file, $0.00,FTX EU Ltd.
8581752,  ,17491,07/18/2023,Name on file, $0.00,FTX EU Ltd.
6528751, 6528751,17492,07/18/2023,Name on file, $0.00,West Realm Shires Services Inc.
6815341, 6815341,17493,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6781997, 6781997,17494,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6697918, 6697918,17495,07/18/2023,Name on file, $0.00,FTX EU Ltd.
6225269, 6225269,22071,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6791632, 6791632,22072,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6825085, 6825085,22073,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
8586372,  ,22074,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6518412, 6518412,22075,07/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
7458383, 7458383,22076,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6784943, 6784943,22077,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6758324, 6758324,22078,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6774045, 6774045,22079,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6814487, 6814487,22080,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
8586379,  ,22081,07/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6495296, 6495296,22082,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6817475, 6817475,22083,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
7578763, 7578763,22084,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6787804, 6787804,22085,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6779296, 6779296,22086,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6850460, 6850460,22087,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6828480, 6828480,22088,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6847773, 6847773,22089,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6825822, 6825822,22090,07/22/2023,Name on file, $0.00,FTX Trading Ltd.
6832929, 6832929,23603,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6765082, 6765082,23604,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6760259, 6760259,23605,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
7459384, 7459384,23606,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6772916, 6772916,23607,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6750914, 6750914,23608,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6852293, 6852293,23609,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6714913, 6714913,23610,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6209104, 6209104,23611,07/24/2023,Name on file, $0.00,FTX EU Ltd.
8587910,  ,23612,07/24/2023,Name on file, $0.00,FTX EU Ltd.
7452925, 7452925,23613,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
5761269, 5761269,45507,08/28/2023,Name on file, $0.00,FTX EU Ltd.
6591067, 6591067,45508,08/28/2023,Name on file, $0.00,FTX Trading Ltd.
6656272, 6656272,45509,08/28/2023,Name on file, $0.00,West Realm Shires Services Inc.
7048698, 7048698,45510,08/28/2023,Name on file, $0.00,FTX EU Ltd.
6764176, 6764176,45511,08/28/2023,Name on file, $0.00,FTX Trading Ltd.
7028305, 7028305,45512,08/28/2023,Name on file, $0.00,FTX EU Ltd.
6271283, 6271283,45513,08/28/2023,Name on file, $0.00,FTX EU Ltd.
7047440, 7047440,45514,08/28/2023,Name on file, $0.00,FTX EU Ltd.
7860738, 7860738,45515,08/28/2023,Name on file, $0.00,FTX EU Ltd.
8595196,  ,30898,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595197,  ,30899,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595198,  ,30900,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595199,  ,30901,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595200,  ,30902,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595201,  ,30903,07/31/2023,Name on file, $0.00,FTX EU Ltd.
8595202,  ,30904,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595203,  ,30905,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595204,  ,30906,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595205,  ,30907,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595206,  ,30908,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595207,  ,30909,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595208,  ,30910,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595209,  ,30911,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595210,  ,30912,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595211,  ,30913,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595212,  ,30914,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595213,  ,30915,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595214,  ,30916,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8595215,  ,30917,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
5289996,  ,4041,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda TR Ltd
5290000,  ,4045,06/30/2023,"GB Solutions, LLC"," $6,000,000.00",FTX Certificates GmbH
5290009,  ,4053,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Blue Ridge Ltd
5290013,  ,4055,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Cardinal Ventures Ltd
5290021,  ,4061,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Bancroft Way Ltd
5290022,  ,4062,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda Research KK
5290027,  ,4066,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda Research Yankari Ltd
5290030,  ,4069,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda Research Ltd
5290036,  ,4075,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda Aus Pty Ltd
5290039,  ,4077,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda Research Holdings Inc.
5290048,  ,4084,06/30/2023,"GB Solutions, LLC"," $6,000,000.00",Clifton Bay Investments Ltd
5290050,  ,4086,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda Research Pte Ltd
5290054,  ,4090,06/30/2023,"GB Solutions, LLC"," $6,000,000.00",FTX EMEA Ltd.
5290057,  ,4092,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Analisya Pte Ltd
5290060,  ,4094,06/29/2023,"GB Solutions, LLC"," $6,000,000.00","Blockfolio, Inc."
5290062,  ,4096,06/29/2023,"GB Solutions, LLC"," $6,000,000.00","Cedar Grove Technology Services, Ltd."
5290063,  ,4097,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Atlantis Technology Ltd.
5290067,  ,4100,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Alameda TR Systems S. de R. L.
5290071,  ,4104,06/29/2023,"GB Solutions, LLC"," $6,000,000.00",Cedar Bay Ltd
5290076,  ,4109,06/30/2023,"GB Solutions, LLC"," $6,000,000.00",Cottonwood Grove Ltd
8594799,  ,30501,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594800,  ,30502,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594801,  ,30503,07/31/2023,Name on file, $0.00,Quoine Pte Ltd
8594802,  ,30504,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594803,  ,30505,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594804,  ,30506,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594805,  ,30507,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594806,  ,30508,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8594807,  ,30509,07/31/2023,Name on file, $0.00,FTX Trading Ltd.
8597236,  ,32906,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597237,  ,32907,08/01/2023,Name on file, $0.00,FTX EU Ltd.
8597238,  ,32908,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597239,  ,32909,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597240,  ,32910,08/01/2023,Name on file, $0.00,West Realm Shires Services Inc.
8597241,  ,32911,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597242,  ,32912,08/01/2023,Name on file, $0.00,FTX EU Ltd.
8597243,  ,32913,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597244,  ,32914,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597245,  ,32915,08/01/2023,Name on file, $0.00,West Realm Shires Services Inc.
8597246,  ,32916,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597247,  ,32917,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597248,  ,32918,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597249,  ,32919,08/01/2023,Name on file, $0.00,West Realm Shires Services Inc.
8597250,  ,32920,08/01/2023,Name on file, $0.00,West Realm Shires Services Inc.
8597251,  ,32921,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597252,  ,32922,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597253,  ,32923,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597254,  ,32924,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8597255,  ,32925,08/01/2023,Name on file, $0.00,FTX EU Ltd.
8613071,  ,47344,09/03/2023,Name on file, $0.00,West Realm Shires Services Inc.
6777052, 6777052,47345,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
8613073,  ,47346,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6430386, 6430386,47347,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6847627, 6847627,47348,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6641307, 6641307,47349,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
7051649, 7051649,47350,09/03/2023,Name on file, $0.00,FTX EU Ltd.
8613078,  ,47351,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
8613079,  ,47352,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
7454018, 7454018,47353,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6727636, 6727636,47354,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
7450839, 7450839,47355,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
8613083,  ,47356,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6796149, 6796149,47357,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6575319, 6575319,47358,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6781057, 6781057,50163,09/10/2023,Name on file, $0.00,FTX Trading Ltd.
6834423, 6834423,50164,09/10/2023,Name on file, $0.00,FTX Trading Ltd.
6822161, 6822161,50165,09/10/2023,Name on file, $0.00,FTX Trading Ltd.
5688160, 5688160,50166,09/10/2023,Name on file, $0.00,FTX EU Ltd.
6836690, 6836690,50167,09/10/2023,Name on file, $0.00,FTX Trading Ltd.
6610659, 6610659,50168,09/10/2023,Name on file, $0.00,FTX Trading Ltd.
6804543, 6804543,64801,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6607729, 6607729,64802,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6751067, 6751067,64803,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631754,  ,64804,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6510346, 6510346,64805,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6793634, 6793634,64806,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6776927, 6776927,64807,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6817813, 6817813,64808,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631759,  ,64809,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631760,  ,64810,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631761,  ,64811,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631762,  ,64812,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
8631763,  ,64813,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6769553, 6769553,64814,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6836542, 6836542,64815,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6907491, 6907491,64816,09/24/2023,Name on file, $0.00,FTX EU Ltd.
6748055, 6748055,64817,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
5575499, 5575499,64818,09/24/2023,Name on file, $0.00,FTX Trading Ltd.
6841763, 6841763,36025,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6786675, 6786675,36026,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6850574, 6850574,36027,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
7565259, 7565259,36028,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
7008292, 7008292,36029,08/06/2023,Name on file, $0.00,Quoine Pte Ltd
8600361,  ,36030,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6515234, 6515234,36031,08/06/2023,Name on file, $0.00,FTX EU Ltd.
8600363,  ,36032,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6776994, 6776994,36033,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6844095, 6844095,36034,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6834671, 6834671,36035,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600367,  ,36036,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600368,  ,36037,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6490716, 6490716,36038,08/06/2023,Name on file, $0.00,FTX EU Ltd.
6795785, 6795785,36039,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6788719, 6788719,36040,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6914781, 6914781,36041,08/06/2023,Name on file, $0.00,Quoine Pte Ltd
8600373,  ,36042,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600374,  ,36043,08/06/2023,Name on file, $0.00,FTX EU Ltd.
8600375,  ,36044,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6780335, 6780335,17991,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6843891, 6843891,17992,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8582254,  ,17993,07/18/2023,Name on file, $0.00,FTX EU Ltd.
7575527, 7575527,17994,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6032294, 6032294,17995,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6246305, 6246305,17996,07/18/2023,Name on file, $0.00,FTX EU Ltd.
7454807, 7454807,17997,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
5413873, 5413873,17998,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8582260,  ,17999,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
8582261,  ,18000,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6774275, 6774275,18001,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6842786, 6842786,18002,07/18/2023,Name on file, $0.00,FTX Trading Ltd.
6844596, 6844596,23908,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6832435, 6832435,23909,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
8588208,  ,23910,07/24/2023,Name on file, $0.00,West Realm Shires Services Inc.
6772262, 6772262,23911,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
7575987, 7575987,23912,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
6591388, 6591388,23913,07/24/2023,Name on file, $0.00,FTX Trading Ltd.
5773367, 5773367,19680,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6793763, 6793763,19681,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6841038, 6841038,19682,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6756781, 6756781,19683,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6803397, 6803397,19684,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
7579095, 7579095,19685,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
7459681, 7459681,19686,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
5626319, 5626319,19687,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
8583954,  ,19688,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6752579, 6752579,19689,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6806035, 6806035,19690,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6824155, 6824155,19691,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6778491, 6778491,19692,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
6181211, 6181211,19693,07/20/2023,Name on file, $0.00,West Realm Shires Services Inc.
8583960,  ,19694,07/20/2023,Name on file, $0.00,FTX Trading Ltd.
8613235,  ,47508,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6105812, 6105812,47509,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6835377, 6835377,47510,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6849741, 6849741,47511,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6435499, 6435499,47512,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
5787567, 5787567,47513,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6718687, 6718687,47514,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6487923, 6487923,47515,09/03/2023,Name on file, $0.00,FTX EU Ltd.
6848664, 6848664,47516,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6826903, 6826903,47517,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6522690, 6522690,47518,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6789978, 6789978,47519,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6833327, 6833327,47520,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6791596, 6791596,47521,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6842718, 6842718,47522,09/03/2023,Name on file, $0.00,FTX EU Ltd.
5805479, 5805479,47523,09/03/2023,Name on file, $0.00,FTX EU Ltd.
6804511, 6804511,47524,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
8613252,  ,47525,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6717750, 6717750,47526,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6819508, 6819508,47527,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6852817, 6852817,47528,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6767962, 6767962,47529,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
8613257,  ,47530,09/03/2023,Name on file, $0.00,FTX EU Ltd.
8613258,  ,47531,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6764733, 6764733,47532,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6938376, 6938376,47533,09/03/2023,Name on file, $0.00,FTX EU Ltd.
8613261,  ,47534,09/03/2023,Name on file, $0.00,FTX EU Ltd.
6650377, 6650377,47535,09/03/2023,Name on file, $0.00,FTX EU Ltd.
5512477, 5512477,47536,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
5561391, 5561391,47537,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6817914, 6817914,47538,09/03/2023,Name on file, $0.00,FTX Trading Ltd.
6853023, 6853023,36174,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6750011, 6750011,36175,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6346781, 6346781,36176,08/06/2023,Name on file, $0.00,FTX EU Ltd.
8600508,  ,36177,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6724578, 6724578,36178,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
8600510,  ,36179,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6829019, 6829019,36180,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6689118, 6689118,36181,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6726711, 6726711,36182,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6813790, 6813790,36183,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6811177, 6811177,36184,08/06/2023,Name on file, $0.00,FTX Trading Ltd.
6850321, 6850321,18126,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6846265, 6846265,18127,07/19/2023,Name on file, $0.00,FTX EU Ltd.
6753788, 6753788,18128,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6605072, 6605072,18129,07/19/2023,Name on file, $0.00,West Realm Shires Services Inc.
7438882, 7438882,18130,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6834401, 6834401,18131,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6840481, 6840481,18132,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6788566, 6788566,18133,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
8582395,  ,18134,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6725390, 6725390,18135,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6807455, 6807455,18136,07/19/2023,Name on file, $0.00,FTX Trading Ltd.
6917890, 6917890,18137,07/19/2023,Name on file, $0.00,Quoine Pte Ltd
6459959, 6459959,18138,07/19/2023,Name on file, $0.00,West Realm Shires Services Inc.
8579156,  ,14946,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6816542, 6816542,14947,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
7457022, 7457022,14948,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6591028, 6591028,14949,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6851363, 6851363,14950,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6802851, 6802851,14951,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8579162,  ,14952,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
6726377, 6726377,14953,07/17/2023,Name on file, $0.00,FTX Trading Ltd.
8592685,  ,28387,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592686,  ,28388,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592687,  ,28389,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592688,  ,28390,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592689,  ,28391,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592690,  ,28392,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592691,  ,28393,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592692,  ,28394,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592693,  ,28395,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592694,  ,28396,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592695,  ,28397,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592696,  ,28398,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592697,  ,28399,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592698,  ,28400,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592699,  ,28401,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592700,  ,28402,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
8592701,  ,28403,07/30/2023,Name on file, $0.00,FTX EU Ltd.
8592702,  ,28404,07/30/2023,Name on file, $0.00,FTX Trading Ltd.
